bus,x,y
bus697,12.275638483793827,47.458257025369036
bus698,12.389685219764408,47.45652559716763
bus699,12.418723278810505,47.5159144703867
bus700,12.630820768297786,47.470778438037
bus701,12.268377555276672,47.52530238997836
bus702,12.137950589836084,47.56060898238867
bus703,12.147740014890674,47.57882122351847
bus704,12.257737661830511,47.64510355612364
bus705,12.2008875914799,47.64102399872424
bus706,12.805408342918222,46.825086265813
bus707,12.805408342918222,46.825086265813
bus708,12.805408342918222,46.825086265813
bus709,12.8190183891337,46.8285672885611
bus710,12.433638651231785,46.747676932053494
bus711,12.749870542809406,46.80188704203261
bus712,12.601092003867578,46.92297478187342
bus713,12.591533103050542,46.92356994248598
bus714,12.54783446783339,46.97875223469435
bus715,12.54783446783339,46.97875223469435
bus716,12.516361015382376,47.035594449177765
bus717,11.391786170421128,47.23732741404146
bus718,11.391786170421128,47.23732741404146
bus719,11.391800840123862,47.23731741327544
bus720,11.391800840123862,47.23731741327544
bus721,10.562469017757719,47.1456473607384
bus722,10.562483110910248,47.14563811308946
bus723,11.056746425938233,47.29274034845868
bus724,11.056760925373148,47.29273094700555
bus725,11.3126052416139,47.258842124921905
bus726,11.312619240762832,47.25885216523768
bus727,11.595265749031029,47.29858291792152
bus728,11.595281337665293,47.29859213078178
bus729,11.700194657587893,47.352416243011156
bus730,11.700209573786038,47.35242645124794
bus731,11.860494314635869,47.356463914855745
bus732,11.860509076998625,47.356453907048845
bus733,12.138773481100216,47.45685237701583
bus734,12.138788013248918,47.45686129880773
bus735,12.271232127334118,47.47023669633763
bus736,12.271246370433365,47.47024631217718
bus737,12.547597630084173,46.978657565023525
bus738,16.420429896916474,48.126094386916705
bus739,16.37154652477408,48.223653782328554
bus740,16.458676642175995,48.19507471354091
bus741,16.42075829662809,48.27205920115645
bus742,16.427843153442694,48.26768115059263
bus743,16.304634754130838,48.192299402257774
bus744,16.41176212456143,48.21544863973368
bus745,14.029153454309474,48.161530090539344
bus746,14.331094491027214,48.288204786722254
bus747,14.34749342828381,48.267242589711266
bus748,14.345215907901673,48.27693492407928
bus749,14.342157348057517,48.28355046103483
bus750,15.585866205797501,48.598217308800024
bus751,13.211737127319093,47.820411414265514
bus752,13.522202899995818,47.14494390433877
bus753,11.394484367296563,47.25369872009896
bus754,11.832477034372314,47.15176829818491
bus755,11.83354856053689,47.152157489466305
bus756,11.833538763071596,47.1521032293986
bus757,12.539050024404755,46.99097757057807
bus758,14.336863791093755,46.627332129372704
bus759,12.3722891883287,48.00238508713644
bus760,12.372304442385209,48.002376365729475
bus761,12.137435992337496,47.718309923371784
bus762,12.137449251751042,47.71831951629302
bus763,12.811583431173903,48.182329115825034
bus764,12.890754429479351,48.217725058147614
bus765,12.794289099325747,48.252434308295015
bus766,13.16360452497861,48.29484041990586
bus767,13.349446785849963,48.53202639375559
bus768,13.59821235259074,48.59599614440259
bus769,15.487438590325691,46.91544397947861
bus770,15.48742184538804,46.91543315251148
bus771,15.709579217577227,48.39504431913831
bus772,16.746817663021588,48.588145895640345
bus773,16.89411627308501,47.987754924595826
bus774,11.455326286579005,47.14720225907931
bus775,9.874106759626994,47.07293742131363
bus776,9.874329415378094,47.08499369945765
bus777,12.638017968836488,47.143373081848985
bus778,15.003629206883776,46.87962384748189
bus779,14.316615236893655,48.49547318794735
bus780,14.488923717087488,48.53351911580546
bus781,14.27642433435182,48.27718371553244
bus782,14.276331981178842,48.31132245939008
bus783,14.303527799016873,48.31124456946175
bus784,14.308281882460768,48.282224269233616
bus785,14.744218995149984,48.341473068181685
bus786,13.987279753385598,47.92304481599721
bus787,13.646239627710791,48.36009125643693
bus788,13.559910219050815,48.21854997229102
bus789,9.713901918999102,47.4318012641578
bus790,14.247148232828279,47.903425907360976
bus791,13.559910219050815,48.21854997229102
bus792,14.518639636118083,48.233545994285016
bus793,14.164392871317911,48.20837350802831
bus794,13.66156937361443,48.211128270014896
bus795,13.765192607964588,47.81486431596678
bus796,13.506639361909404,47.94518635182974
bus797,16.095161350162797,47.89551155919341
bus798,16.095730836734546,47.89246085913507
bus799,9.873519830411693,47.08763159926424
bus800,15.970616559385823,47.216456084884825
bus801,10.505596044965184,46.85858629768243
bus802,10.505596044965184,46.85858629768243
bus803,14.324760211431398,48.32418199985491
bus804,14.079684473270326,48.34964447468488
bus805,13.828204375418215,46.55313488645406
bus806,13.828204375418215,46.55313488645406
bus807,16.089988229217983,48.74878010597348
bus808,16.805502591858485,48.71254900196628
bus809,17.102139933969593,47.90876449654305
bus810,17.102127407501968,47.90875507572524
bus811,15.65093837434983,46.69106397105638
bus812,14.836262087504947,46.563739228495955
bus813,12.559292139069562,46.654967655983796
bus814,10.658321851004686,47.55923283397686
bus815,10.658306544961544,47.5592326231547
bus816,10.469537532182022,46.86598186966894
bus817,9.871037508152503,47.533528029677086
bus818,13.056934305023095,48.267574463543674
bus819,13.056947855588518,48.26758363487797
bus820,13.058817467023795,48.26797662316608
bus821,13.058830886979383,48.26798552864672
bus822,11.498824323593338,47.00747390719366
bus823,10.50432898926278,46.84782609788866
bus824,17.110703038649824,47.92060497727093
bus825,11.265628297921474,47.40125528520467
bus826,9.774562808727683,47.593341611685574
bus827,9.774548274123134,47.59333255279407
bus828,9.564058602409347,47.304300948977634
bus829,16.99501455084854,47.93790468384439
bus830,16.436862529265237,47.81921937593728
bus831,16.86058683019932,48.02080569179832
bus832,16.94044998843988,47.737671091698985
bus833,9.914902508778487,47.58929568541784
bus834,9.866391860444613,47.59200858929172
bus835,9.72064076546179,47.55239144100368
bus836,15.487041034389287,46.912133877177304
bus837,12.92780204271511,47.7739545968463
bus838,12.13321335064075,47.74471766109528
bus839,12.136240188405111,47.717234399684706
bus840,12.194786947874817,47.61207171333499
bus841,12.15491008543958,47.837237965416676
bus842,12.400327912252639,47.99867794863197
bus843,12.587718828784725,48.24789939650479
bus844,12.690360744100818,48.248748973604975
bus845,13.002650271816828,48.26207289162275
bus846,12.832382714045693,48.19843632801982
bus847,12.747504690955813,48.14870638938879
bus848,12.739330499409158,48.180299376759784
bus849,12.829910098815628,48.183032617622345
bus850,12.790288726247365,48.259841455403276
bus851,12.864442495775098,48.24789247051235
bus852,13.160023900829673,48.29151945059904
bus853,13.319406300869696,48.32052717121927
bus854,13.33102676479971,48.36886780735901
bus855,13.330495481012536,48.42176539538091
bus856,13.433317890568645,48.55390492152458
bus857,13.35034651846475,48.53160462857162
bus858,13.40965879628058,48.58118169863203
bus859,13.499121346004221,48.59100264649422
bus860,13.632913335658715,48.639060798990734
bus861,13.71091496685662,48.51950419848082
bus862,12.90248366080273,47.747498235021105
bus863,10.653629495639013,47.56801577070931
bus864,9.525715629137679,47.203868266558594
bus865,9.622023838806628,47.303936211574545
bus866,9.713918569578125,47.43180291852369
bus867,9.669829440944802,47.19888829292566
bus868,13.208722749014479,48.36333206977713
bus869,14.41188502037516,48.01759442820396
bus870,15.241510446834022,48.47372819361785
bus871,15.091377186414443,46.98735575886836
bus872,15.065691639211758,48.18926409524071
bus873,15.491879225256959,46.9087266205847
bus874,15.491879225256959,46.9087266205847
bus875,9.591666839928134,47.31233999251415
bus876,17.04228251176385,47.81614885008951
bus877,16.99501455084854,47.93790468384439
bus878,13.893539920875714,46.63174811153628
bus879,16.372025291639506,47.98701387219604
bus880,16.372025291639506,47.98701387219604
bus881,16.38300239321195,47.722465639964774
bus882,10.665386545454645,47.06941825989235
bus883,16.760618075958835,48.467578026888305
bus884,16.561558266460132,48.274212479368
bus885,16.561558266460132,48.274212479368
bus886,11.83870932822724,47.3924223762774
bus887,11.897310566307391,47.233276472100805
bus888,11.85094003906885,47.16263862095032
bus889,13.029813956045672,47.830860789782896
bus890,15.422853867972487,46.90335162270728
bus891,15.72606998863409,47.091340807880655
bus892,15.737270614694681,48.26876549668046
bus893,15.917854422480199,48.32468663676302
bus894,13.71091496685662,48.51950419848082
bus895,9.91649110322486,47.0688050981686
bus896,16.27612536910598,47.25096840853049
bus898,11.057002702867093,47.29271863588563
bus899,13.4499195949101,48.44788385773176
bus900,14.298116826333777,46.529188745415226
bus901,14.027042624304942,46.56771945962559
bus902,13.828313670488598,46.55277099802414
bus903,13.828313670488598,46.55277099802414
bus904,16.27612536910598,47.25096840853049
bus905,13.47702093694009,46.829945966834735
bus906,16.205767489701184,48.39343435206354
bus907,15.66351359398324,47.58558145958756
bus908,15.66351359398324,47.58558145958756
bus909,15.51590560956428,47.530967192215094
bus910,9.64278198549339,47.222046072416305
bus911,14.308281882460768,48.282224269233616
bus912,12.559292139069562,46.654967655983796
bus913,13.89976474091849,48.10431488777262
bus914,10.505596044965184,46.85858629768243
bus915,14.052108379863332,48.08325150069962
bus916,14.330043918902959,47.6782941088341
bus917,14.2470189681855,47.90341900766968
bus918,14.2470189681855,47.90341900766968
bus919,13.679733347428218,46.5431572201626
