id;name;active;length;i_max;v_ref;r;x;c;comm;decomm;scenario;from_node;to_node;s_max;type;references;geometry
16015.0;136/7C;1;7.26;44.0;110.0;0.4537;0.4073;0.0;2024-01-01;2100/01/01;AUT;16090.0;16009.0;8.383125908633366;;;LINESTRING (586422.8387548437 362678.22073605447, 586604.9390055081 362751.3625248881, 587169.8610950198 362932.1395850011, 587289.2296919886 363068.85062891874, 587428.4072583312 363221.87218738557, 587563.71642716 363374.1626788123, 587698.0305884634 363518.6412185361, 587715.4175235074 363722.22503749107, 587908.8803750306 363968.2224770473, 588119.9593981511 363865.26958685357, 588374.1472358019 363741.3061985741, 588629.8565903887 363616.61262278905, 588887.4574911472 363491.01187018084, 589021.0737857043 363261.8714006799, 589167.699014445 363010.43365147925, 589311.6388889303 362763.6054592765, 589457.6297793369 362513.2880585153, 589580.6087113197 362302.4315334219, 589629.4495116543 362006.0969684289, 589686.2442566225 361661.48152624595, 589733.086838709 361377.2815414959, 589778.4157957853 361102.26239965117, 589943.456656686 360806.13278276345, 590113.7014693111 360500.70109492564, 590284.3990303129 360194.46556911705, 590445.0096778963 359906.3341163771, 590542.7170204183 359854.6574819558)
16044.0;134/7;1;3.22;920.0;110.0;0.0688;0.3896;0.0;2024-01-01;2100/01/01;AUT;16023.0;16094.0;175.28354172597037;;;LINESTRING (569952.281859123 324727.24505890167, 569878.6232620717 324778.60512415704, 570011.339504934 325015.70021102874, 570159.7103865743 325280.7651606454, 570280.8070760691 325497.1094261627, 570409.7005781237 325727.400287469, 570532.5934631126 325946.992737682, 570665.6634795496 326184.7700632693, 570513.8812662753 326464.42662386014, 570358.8658971037 326750.0422287249, 570223.0268114841 327000.3436219284, 570089.0842864156 327247.16651039093, 569942.5013588632 327515.7778272581)
16017.0;136/6;1;23.28;670.0;110.0;0.1051;0.3986;0.0;2024-01-01;2100/01/01;AUT;16006.0;16039.0;127.65214451782626;;;LINESTRING (558183.2349142318 357110.8834953506, 558225.720307774 357235.3736358278, 558379.1212398271 357396.28024430375, 558740.5958798315 357531.1729608868, 559021.7475849399 357723.59404510935, 559188.4113017223 357842.39551869716, 559232.5883650573 357873.8858773925, 559409.592425604 358000.7916028965, 559685.0259821818 358188.8774847258, 559971.9460686545 358389.7288650073, 560236.3169941863 358580.2545344048, 560449.2303024711 358684.1860497319, 560693.4368914589 358803.56389296224, 560888.0330724051 358899.74199965486, 561103.8371539608 359005.1329654021, 561327.6298907623 359108.44893706054, 561598.4996541931 359240.47911302134, 561829.2907818056 359352.5781802874, 562058.9102077059 359464.47647034784, 562163.1184772025 359515.01240085904, 562578.0859629242 359553.6329121716, 562832.5781707622 359595.1137852245, 563082.1337962217 359634.134553221, 563374.8016544114 359680.3406251114, 563891.3505654929 359763.1592614659, 564051.9041830546 359788.1101644202, 564236.6945347401 359817.5311050928, 564471.1908236535 359853.61275103764, 564702.7201752621 359891.7668121548, 565010.6349696796 359886.458366616, 565241.4654758984 359882.4873964632, 565446.5708578685 359878.9717039702, 565640.9715353919 359875.87427594914, 565814.4759023732 359872.3407003217, 565969.5486410566 359984.4903893508, 566182.5250944217 360136.67680606194, 566333.4195441689 360246.3395213789, 566643.1855722202 360466.64720000117, 566932.0538448952 360553.3171676147, 567117.2315283327 360608.87943660864, 567384.8070280586 360689.18752843456, 567603.140712673 360762.58343382104, 567748.5483583524 360811.28833253786, 568180.5330778726 360978.9071092579, 568573.580902051 361132.25939777936, 568838.6371787156 361236.3560922938, 569025.6747061512 361308.89925599564, 569205.3006679933 361379.37917457824, 569374.8793501277 361444.20608021814, 569718.1315483234 361411.0854108968, 569901.3392112432 361391.3414573487, 570080.9855733077 361373.84649922216, 570279.2489967394 361353.6365054633, 570495.5775776119 361331.18660619226, 570710.4340073849 361310.64773967967, 570976.0812999466 361282.97134163615, 571247.4483979263 361255.9842910172, 571443.0083838595 361235.412305653, 571721.9384751422 361249.11595265334, 571921.4311799004 361256.4372468587, 572120.4841682676 361263.7413597428, 572305.0909391094 361270.4635540743, 572616.0253214766 361282.92056204187, 572862.0802138469 361292.52558591473, 573138.1691730911 361303.8258636985, 573262.3274955961 361214.0151999714, 573506.0478033673 361054.097159654, 573666.7440717311 360946.81537594344, 573930.0789771772 360774.62726518256, 574217.0069961854 360703.02598139, 574473.033589945 360562.3227231269, 574598.2704331842 360491.5761015997, 575044.6179628439 360399.460505211, 575354.7853508552 360333.3729727695, 575736.1912532018 360254.76803235844, 575999.677656494 360199.2989573328, 576275.842315248 360141.62952095916, 576530.3633088702 360088.3733225429, 576857.4656081407 360019.9462001907, 577058.2635151178 359977.944986472, 577284.1334998776 359986.7939967995, 577528.7222801454 359995.84782523516, 577838.1270531218 360007.3205399922, 578146.2669853806 360019.4495926629, 578338.5234472177 360027.14658098365, 578741.5349669622 360042.24126796605, 578960.0085072989 359928.52227910905, 579137.5198465078 359866.21580356103, 579353.2775921306 359814.87256656116, 579606.4258507865 359754.9791746644, 579802.2838910109 359708.0612006027, 579915.9928782097 359731.2516767294, 579976.3928266041 359772.065377329)
16018.0;136/5G;1;0.04;120.0;110.0;0.394;0.4073;0.0;2024-01-01;2100/01/01;AUT;16098.0;16040.0;22.86307065990918;;;LINESTRING (573138.6948763581 361304.38290567737, 573173.0216724686 361323.3357222409)
16019.0;141/2;1;19.57;480.0;110.0;0.1643;0.4033;0.0;2024-01-01;2100/01/01;AUT;16005.0;16004.0;91.45228263963672;;;LINESTRING (574114.4337584359 370062.4024714003, 574205.9846890797 369987.1441131537, 574306.9850923073 369905.02842923685, 574555.0566793889 369867.95338422497, 574773.4361285649 370044.6781607519, 574985.8082013271 370277.81657552964, 575175.543011549 370520.53044298117, 575329.9306947363 370718.04595228494, 575614.5809121074 370895.38668637833, 575893.8223405749 371069.3668602456, 576132.5301641708 371218.10961809737, 576379.5177796222 371372.03603293345, 576648.6650353812 371399.9489971242, 576888.0855641111 371424.7911032282, 577199.7458219794 371457.141842113, 577472.7380138042 371485.4863701966, 577870.4571586398 371778.74916750094, 578275.9460041006 372077.80144526117, 578537.3095293731 372270.5726267545, 578787.1954575841 372454.8906027408, 578735.53611338 372709.76072041376, 578682.2508123342 372972.6654185389, 578621.5156997043 373272.32643032284, 578560.8496001468 373571.634255135, 578507.2320205999 373836.198069125, 578441.6426197372 374159.86401457235, 578320.480813584 374480.61276959174, 578173.891094268 374868.6758275576, 578053.5637289762 375187.2642439592, 577933.5541173873 375505.0082760083, 577879.1394764503 375876.19538943033, 577828.4694964411 376221.83338900673, 577785.5084959217 376514.88929718063, 577807.7553301771 376705.47438533796, 577828.9555442629 376887.05495379685, 577606.9300834306 377659.89318228123, 577544.629380588 377886.2531455113, 577481.5078882808 378108.10795353726, 577268.1054558327 378364.7500785047, 577168.9211984758 378619.05627743626, 577106.7061972128 378778.5642678149, 577030.1954869168 378974.7578669706, 577019.9676582252 379241.46202767285, 577007.0506882202 379565.10365090775, 576992.4563749694 379967.8734506367, 577520.4878480596 380439.1236483476, 577588.8916523075 381062.4221296932, 577613.4772932905 381284.08951576997, 577637.5666923497 381501.3278528852, 577448.3752377923 381710.75814788474, 577259.0954220595 381920.30270894646, 577207.1420065857 382230.7263595485, 577348.0523039744 382552.8473191659, 577690.5661953808 383095.9837242786, 577660.872963614 383292.9506527947, 577615.8277026096 383591.71620422916, 577577.3387677772 383846.9931860131, 577618.6680310769 384086.34661989356, 577659.5208947279 384316.3238195281, 577704.7304845137 384570.8285591453, 577776.3052542838 384731.9300986595, 577845.6397631115 384887.74998766783, 577965.1230363587 385156.9590939022, 578091.8467628598 385442.2352951315, 578085.8154831562 385462.44503494364)
16030.0;138/9A;1;12.13;480.0;110.0;0.1643;0.4033;0.0;2024-01-01;2100/01/01;AUT;16014.0;16013.0;91.45228263963672;;;LINESTRING (601410.2380228051 363749.0841408278, 601423.8586931985 363695.37300853233, 601561.7556339276 363496.69650902896, 601730.9778189781 363252.90934606554, 601890.2367790726 363023.47549777455, 602063.2772799018 362774.2230871138, 602245.7691738715 362511.3544587738, 602433.666101659 362240.725413716, 602612.7089898649 361982.8641242972, 602810.9722797333 361697.34495679935, 603010.9799372646 361409.32307456783, 603197.3647222088 361140.9438227095, 603390.6998805586 360862.5676362917, 603588.9976545777 360577.07345732016, 603702.5997254606 360282.027349124, 603780.7784665199 360078.98199284676, 603905.9579503217 359753.8967297945, 604013.5986779975 359474.3794473534, 604127.9734393707 359177.39299394825, 604018.3513799288 358859.7909156076, 604014.425353477 358480.895824191, 603962.8162680345 358164.3701410833, 604161.5854628985 357893.37177954713, 604386.4070183695 357699.5393315704, 604519.8129238838 357405.0336071455, 604709.5313791375 357146.41972523404, 604920.5798080364 356858.75997603615, 605130.7235062225 356572.354534075, 605371.0115816005 356418.27104188, 605616.0216981655 356261.16976640857, 605865.7929402988 356101.0415116496, 606164.7891336735 355909.36924116727, 606460.8982154805 355719.5677292678, 606765.0094544062 355524.6560175045, 607061.6087429682 355334.5779961527, 607098.8150102161 355067.7756122379, 607137.7706897401 354788.4350784284, 607177.8489089687 354501.00491828006, 607216.1297538362 354226.54525363696, 607255.5943385684 353943.5532878991, 607260.4053300433 353889.40895913116)
16020.0;141/5;1;16.5;480.0;110.0;0.1643;0.4033;0.0;2024-01-01;2100/01/01;AUT;16004.0;16003.0;91.45228263963672;;;LINESTRING (578127.6140647122 385454.53868789, 578222.1969969858 385486.4277174366, 578328.4938314209 385522.27641001815, 579017.8669556845 385550.05493907287, 579409.5918710243 385737.041663604, 579491.1243020826 386003.56936181645, 579582.0333053955 386300.7740381529, 579651.0741297205 386526.504272982, 579883.8712404377 386758.13714022096, 580089.3230869776 386962.58875194396, 580344.879077445 387216.9106345874, 580586.8874804173 387457.77378133836, 580729.7110571167 387599.9240298983, 580903.893091262 387773.29950290563, 581211.1187162834 387829.5492930902, 581557.1619634462 387892.9195444836, 581804.4225582982 387938.21839267906, 582098.0058190639 387992.0135288495, 582434.8669063918 388053.76150533336, 582643.9558874121 388092.0950737569, 582886.18490638 388061.5043280767, 583174.4701620111 388025.0987178496, 583505.5119618201 388150.5005939263, 583776.4890981066 388253.1640681919, 584125.5192375215 388385.4107236362, 584450.8765729608 388508.7177015291, 584683.3636122638 388596.8415852395, 584901.4218798754 388679.5056367148, 585086.297863625 388918.90826017404, 585265.1860975384 389150.5781059781, 585474.8560595767 389422.11157827463, 585721.0679860467 389555.90217019466, 585917.7521419042 389662.78208812926, 586179.1130934281 389804.8227291103, 586443.2381683415 389948.3865371836, 586652.4538701089 390122.34158813977, 586925.1504334377 390349.08708828967, 587165.3681944764 390548.8568604727, 587417.825362067 390758.81320351525, 587619.0249289228 390926.1549265149, 587844.9707484756 391114.10021088336, 588098.5563082501 391325.0466140289, 588387.9286387282 391259.8017839749, 588601.4524538295 391211.65991061577, 588841.4341790929 391157.5714788612, 589147.6495696853 391088.5687411805, 589464.4232245523 391017.1981671863, 589761.2103313289 390906.0895146778, 590005.1414814899 390814.7792717592, 590237.7209202091 390727.7258237504, 590489.6333877852 390633.44689610583, 590710.9773782764 390654.66716211336, 590993.6690612235 390681.77242548694, 591177.3832051948 390890.4705484832, 591407.061660963 391152.51518277026, 591563.9730586029 391330.58414408413, 591532.9460039433 391497.63993297017, 591506.1390269169 391663.1433191663, 591498.9108352077 391686.81557195995)
16021.0;141/7;1;11.14;480.0;110.0;0.1643;0.4033;0.0;2024-01-01;2100/01/01;AUT;16003.0;16002.0;91.45228263963672;;;LINESTRING (591498.9108352077 391686.81557195995, 591506.1390269169 391663.1433191663, 591675.3552679227 391530.478249494, 591845.9792571883 391394.7168732149, 592114.2935456587 391299.7983698129, 592338.5237392518 391220.36077468464, 592541.5980826912 391148.62210091634, 592776.6820738828 391065.58705468226, 592999.47787295 390855.8102878002, 593171.9197810492 390693.45741559484, 593378.5787265982 390498.9093612764, 593532.5453524177 390353.97255444946, 593972.3263444608 390487.52918377053, 594388.3559340552 390613.91651034483, 594718.4159900186 390714.2068686884, 595052.0167968264 390815.5901754642, 595452.37447943 390991.11909306096, 595713.169282964 391105.4840626486, 595954.5318890358 391211.3414080069, 596197.0905638454 391317.7259394101, 596541.2816983084 391186.06305438885, 596790.6935747458 391090.6710955218, 597002.0488338623 391009.8434653558, 597287.93247863 390900.5352737371, 597567.9467383095 391069.8207381202, 597770.0796870075 391192.03588315664, 598060.9378815226 391367.91649767116, 598384.0657590629 391563.3294829443, 598642.0924988163 391719.39247879694, 598839.4902800695 391838.7946415606, 599025.8923311899 391951.55884121935, 599260.6014752232 392093.5593379618, 599445.523246133 392205.4309104226, 599585.9740466938 392290.41873678553, 599808.4238112991 392275.9144945114, 600039.4309280538 392198.70108366327, 600261.5837788325 392124.47498289705, 600497.0180345676 392045.80667230126, 600728.8664613692 391950.75546726387, 601006.0005759826 391837.1690959952, 601080.208752211 391667.40793602396, 601167.4503690163 391467.8239281878, 601229.6861361872 391445.30300174473)
16022.0;137/9;1;7.61;44.0;110.0;0.4537;0.4073;0.0;2024-01-01;2100/01/01;AUT;16002.0;16001.0;8.383125908633366;;;LINESTRING (601250.9097887375 391456.6620865218, 601296.4660277816 391513.34953693463, 601533.8528851216 391700.0723058136, 601753.9683522714 391871.4765205065, 601995.5130617655 392060.74183781573, 602203.6962028429 392225.7368936763, 602457.7362716622 392301.9323161605, 602782.1080505175 392399.24081554875, 603106.2007842954 392496.4801270776, 603422.0032563366 392591.2595110872, 603757.2919235078 392691.90408921207, 604093.0031684842 392792.694147843, 604394.2874749036 392883.16307554237, 604508.6390152104 393177.8589983737, 604600.2586795624 393413.9806426171, 604699.8499859737 393670.6556335656, 604800.3024104245 393929.5777315542, 604861.9831340939 394088.55692535546, 604938.0685787138 394284.6855513489, 605233.3176751151 394443.08369838266, 605528.3732441058 394601.4015510236, 605788.9120621425 394741.219434144, 606023.0361689113 394866.8763214609, 606281.2039068441 395005.44371386344, 606441.3211119984 395091.39355521055, 606562.1598816647 395156.2579206876, 606839.2202992827 395305.00254959747, 607150.8041190328 395472.3068021132, 607224.6591667627 395513.5618279197)
16023.0;137/7;1;12.84;440.0;110.0;0.1846;0.4041;0.0;2024-01-01;2100/01/01;AUT;16002.0;16011.0;83.83125908633365;;;LINESTRING (601226.9332611408 391398.94669196336, 601142.5323019766 391341.7068865042, 601034.5101476046 391267.84566378134, 600865.2048701656 390954.19663890183, 600718.4435429568 390681.7697643494, 600600.0181563548 390462.2819596903, 600453.8491837654 390191.88467708236, 600313.7539666267 389931.24029182893, 600162.7296176886 389653.1125933043, 600259.0240075294 389366.650280607, 600371.0774002227 389031.74105558806, 600475.8558318231 388718.61513854406, 600586.3171214215 388388.5036978282, 600692.4183952793 388072.43490016257, 600792.8682141991 387769.68602872617, 600897.5818445348 387455.45238431543, 601008.1527022184 387125.6073623523, 601086.9361910955 386846.63111969025, 601180.6402482383 386512.43047560286, 601267.2203382862 386205.3102768967, 601340.8253503069 385943.7522788716, 601419.528619034 385666.6120077004, 601501.9254265486 385374.9868792222, 601596.3266583164 385037.7687876417, 601686.7823204616 384715.1179646518, 601777.7969996864 384425.1041959885, 601878.7978128416 384101.7170911118, 601975.5700144934 383789.2288828554, 602053.6596184631 383543.5571703819, 602136.2445570186 383280.3703426575, 602236.0457307056 382958.37068147893, 602316.7727860974 382697.513026982, 602406.1502505343 382412.7446551462, 602502.4056894911 382104.63871941005, 602485.63807783 381904.2160832256, 602481.0863846763 381849.8098648921, 602455.0038590699 381517.29558116413, 602429.7265970741 381211.36532100255, 602401.873799987 380862.78827126755, 602378.0907891169 380565.750954638, 602349.3785632353 380218.36831552617, 602389.0939100864 379927.9649440816, 602428.9731751673 379639.4801848617, 602469.7911776351 379343.3770341446, 602551.6289632302 379303.72565836407)
